sid,term_id,cluster
pjxyqwbj046,2023-2024-T2,2
pjxyqwbj047,2023-2024-T2,2
pjxyqwbj049,2023-2024-T2,2
pjxyqwbj050,2023-2024-T2,2
pjxyqwbj052,2023-2024-T2,2
pjxyqwbj053,2023-2024-T2,2
pjxyqwbj054,2023-2024-T2,2
pjxyqwbj058,2023-2024-T2,2
pjxyqwbj059,2023-2024-T2,2
pjxyqwbj061,2023-2024-T2,2
pjxyqwbj062,2023-2024-T2,2
pjxyqwbj069,2023-2024-T2,2
pjxyqwbj072,2023-2024-T2,2
pjxyqwbj073,2023-2024-T2,2
pjxyqwbj077,2023-2024-T2,2
pjxyqwbj078,2023-2024-T2,2
pjxyqwbj080,2023-2024-T2,2
pjxyqwbj082,2023-2024-T2,2
pjxyqwbj084,2023-2024-T2,2
pjxyqwbj085,2023-2024-T2,2
pjxyqwbj086,2023-2024-T2,2
pjxyqwbj087,2023-2024-T2,2
pjxyqwbj088,2023-2024-T2,2
pjxyqwbj089,2023-2024-T2,2
pjxyqwbj090,2023-2024-T2,2
pjxyqwbj092,2023-2024-T2,2
pjxyqwbj095,2023-2024-T2,2
pjxyqwbj098,2023-2024-T2,2
pjxyqwbj100,2023-2024-T2,2
pjxyqwbj101,2023-2024-T2,2
pjxyqwbj104,2023-2024-T2,2
pjxyqwbj108,2023-2024-T2,2
pjxyqwbj109,2023-2024-T2,2
pjxyqwbj112,2023-2024-T2,2
pjxyqwbj116,2023-2024-T2,2
pjxyqwbj117,2023-2024-T2,2
pjxyqwbj122,2023-2024-T2,2
pjxyqwbj125,2023-2024-T2,2
pjxyqwbj126,2023-2024-T2,2
pjxyqwbj129,2023-2024-T2,2
pjxyqwbj130,2023-2024-T2,2
pjxyqwbj133,2023-2024-T2,2
pjxyqwbj139,2023-2024-T2,2
pjxyqwbj146,2023-2024-T2,2
pjxyqwbj149,2023-2024-T2,2
pjxyqwbj150,2023-2024-T2,2
pjxyqwbj153,2023-2024-T2,2
pjxyqwbj154,2023-2024-T2,2
pjxyqwbj155,2023-2024-T2,2
pjxyqwbj156,2023-2024-T2,2
pjxyqwbj158,2023-2024-T2,2
pjxyqwbj159,2023-2024-T2,2
pjxyqwbj163,2023-2024-T2,2
pjxyqwbj164,2023-2024-T2,2
pjxyqwbj166,2023-2024-T2,2
pjxyqwbj169,2023-2024-T2,2
pjxyqwbj171,2023-2024-T2,2
pjxyqwbj172,2023-2024-T2,2
pjxyqwbj174,2023-2024-T2,2
pjxyqwbj181,2023-2024-T2,2
pjxyqwbj185,2023-2024-T2,2
pjxyqwbj188,2023-2024-T2,2
pjxyqwbj190,2023-2024-T2,2
pjxyqwbj191,2023-2024-T2,2
pjxyqwbj192,2023-2024-T2,2
pjxyqwbj193,2023-2024-T2,2
pjxyqwbj197,2023-2024-T2,2
pjxyqwbj201,2023-2024-T2,2
pjxyqwbj203,2023-2024-T2,2
pjxyqwbj205,2023-2024-T2,2
pjxyqwbj207,2023-2024-T2,2
pjxyqwbj209,2023-2024-T2,2
pjxyqwbj216,2023-2024-T2,2
pjxyqwbj219,2023-2024-T2,2
pjxyqwbj221,2023-2024-T2,2
pjxyqwbj223,2023-2024-T2,2
pjxyqwbj224,2023-2024-T2,2
pjxyqwbj225,2023-2024-T2,2
pjxyqwbj232,2023-2024-T2,2
pjxyqwbj236,2023-2024-T2,2
pjxyqwbj237,2023-2024-T2,2
pjxyqwbj242,2023-2024-T2,2
pjxyqwbj243,2023-2024-T2,2
pjxyqwbj245,2023-2024-T2,2
pjxyqwbj248,2023-2024-T2,2
pjxyqwbj249,2023-2024-T2,2
pjxyqwbj251,2023-2024-T2,2
pjxyqwbj252,2023-2024-T2,2
pjxyqwbj253,2023-2024-T2,2
pjxyqwbj255,2023-2024-T2,2
pjxyqwbj261,2023-2024-T2,2
pjxyqwbj262,2023-2024-T2,2
pjxyqwbj266,2023-2024-T2,2
pjxyqwbj267,2023-2024-T2,2
pjxyqwbj269,2023-2024-T2,2
pjxyqwbj272,2023-2024-T2,2
pjxyqwbj274,2023-2024-T2,2
pjxyqwbj276,2023-2024-T2,1
pjxyqwbj277,2023-2024-T2,2
pjxyqwbj278,2023-2024-T2,2
pjxyqwbj279,2023-2024-T2,1
pjxyqwbj282,2023-2024-T2,2
pjxyqwbj283,2023-2024-T2,2
pjxyqwbj285,2023-2024-T2,2
pjxyqwbj288,2023-2024-T2,1
pjxyqwbj293,2023-2024-T2,2
pjxyqwbj299,2023-2024-T2,2
pjxyqwbj300,2023-2024-T2,2
pjxyqwbj301,2023-2024-T2,2
pjxyqwbj302,2023-2024-T2,2
pjxyqwbj305,2023-2024-T2,2
pjxyqwbj307,2023-2024-T2,2
pjxyqwbj309,2023-2024-T2,2
pjxyqwbj311,2023-2024-T2,2
pjxyqwbj312,2023-2024-T2,2
pjxyqwbj315,2023-2024-T2,2
pjxyqwbj316,2023-2024-T2,2
pjxyqwbj318,2023-2024-T2,2
pjxyqwbj321,2023-2024-T2,2
pjxyqwbj322,2023-2024-T2,2
pjxyqwbj325,2023-2024-T2,2
pjxyqwbj326,2023-2024-T2,2
pjxyqwbj327,2023-2024-T2,2
pjxyqwbj328,2023-2024-T2,2
pjxyqwbj331,2023-2024-T2,2
pjxyqwbj333,2023-2024-T2,2
pjxyqwbj334,2023-2024-T2,2
pjxyqwbj336,2023-2024-T2,2
pjxyqwbj338,2023-2024-T2,2
pjxyqwbj339,2023-2024-T2,2
pjxyqwbj340,2023-2024-T2,2
pjxyqwbj341,2023-2024-T2,2
pjxyqwbj344,2023-2024-T2,2
pjxyqwbj347,2023-2024-T2,2
pjxyqwbj348,2023-2024-T2,2
pjxyqwbj351,2023-2024-T2,2
pjxyqwbj356,2023-2024-T2,2
pjxyqwbj358,2023-2024-T2,2
pjxyqwbj360,2023-2024-T2,2
pjxyqwbj361,2023-2024-T2,2
pjxyqwbj362,2023-2024-T2,2
pjxyqwbj366,2023-2024-T2,2
pjxyqwbj367,2023-2024-T2,2
pjxyqwbj368,2023-2024-T2,2
pjxyqwbj369,2023-2024-T2,2
pjxyqwbj375,2023-2024-T2,2
pjxyqwbj379,2023-2024-T2,2
pjxyqwbj380,2023-2024-T2,2
pjxyqwbj384,2023-2024-T2,2
pjxyqwbj385,2023-2024-T2,2
pjxyqwbj388,2023-2024-T2,2
pjxyqwbj391,2023-2024-T2,2
pjxyqwbj393,2023-2024-T2,2
pjxyqwbj394,2023-2024-T2,2
pjxyqwbj395,2023-2024-T2,2
pjxyqwbj396,2023-2024-T2,2
pjxyqwbj397,2023-2024-T2,2
pjxyqwbj398,2023-2024-T2,2
pjxyqwbj400,2023-2024-T2,2
pjxyqwbj401,2023-2024-T2,2
pjxyqwbj402,2023-2024-T2,2
pjxyqwbj403,2023-2024-T2,2
pjxyqwbj407,2023-2024-T2,2
pjxyqwbj408,2023-2024-T2,2
pjxyqwbj409,2023-2024-T2,3
pjxyqwbj410,2023-2024-T2,2
pjxyqwbj412,2023-2024-T2,2
pjxyqwbj417,2023-2024-T2,2
pjxyqwbj418,2023-2024-T2,2
pjxyqwbj421,2023-2024-T2,2
pjxyqwbj422,2023-2024-T2,2
pjxyqwbj425,2023-2024-T2,2
pjxyqwbj428,2023-2024-T2,2
pjxyqwbj430,2023-2024-T2,2
pjxyqwbj431,2023-2024-T2,2
pjxyqwbj433,2023-2024-T2,2
pjxyqwbj435,2023-2024-T2,2
pjxyqwbj437,2023-2024-T2,2
pjxyqwbj441,2023-2024-T2,2
pjxyqwbj444,2023-2024-T2,2
pjxyqwbj445,2023-2024-T2,2
pjxyqwbj452,2023-2024-T2,2
pjxyqwbj453,2023-2024-T2,2
pjxyqwbj454,2023-2024-T2,2
pjxyqwbj455,2023-2024-T2,2
pjxyqwbj456,2023-2024-T2,3
pjxyqwbj459,2023-2024-T2,2
pjxyqwbj461,2023-2024-T2,2
pjxyqwbj463,2023-2024-T2,2
pjxyqwbj464,2023-2024-T2,2
pjxyqwbj468,2023-2024-T2,2
pjxyqwbj469,2023-2024-T2,2
pjxyqwbj472,2023-2024-T2,2
pjxyqwbj476,2023-2024-T2,2
pjxyqwbj478,2023-2024-T2,2
pjxyqwbj479,2023-2024-T2,2
pjxyqwbj485,2023-2024-T2,2
pjxyqwbj486,2023-2024-T2,2
pjxyqwbj487,2023-2024-T2,2
pjxyqwbj488,2023-2024-T2,2
pjxyqwbj492,2023-2024-T2,2
pjxyqwbj497,2023-2024-T2,2
pjxyqwbj500,2023-2024-T2,2
pjxyqwbj506,2023-2024-T2,2
pjxyqwbj508,2023-2024-T2,2
pjxyqwbj509,2023-2024-T2,2
pjxyqwbj515,2023-2024-T2,2
pjxyqwbj518,2023-2024-T2,2
pjxyqwbj522,2023-2024-T2,2
pjxyqwbj523,2023-2024-T2,2
pjxyqwbj524,2023-2024-T2,2
pjxyqwbj525,2023-2024-T2,2
pjxyqwbj527,2023-2024-T2,2
pjxyqwbj530,2023-2024-T2,2
pjxyqwbj531,2023-2024-T2,2
pjxyqwbj532,2023-2024-T2,2
pjxyqwbj534,2023-2024-T2,2
pjxyqwbj535,2023-2024-T2,2
pjxyqwbj538,2023-2024-T2,2
pjxyqwbj540,2023-2024-T2,2
pjxyqwbj542,2023-2024-T2,1
pjxyqwbj548,2023-2024-T2,2
pjxyqwbj552,2023-2024-T2,2
pjxyqwbj554,2023-2024-T2,2
pjxyqwbj555,2023-2024-T2,2
pjxyqwbj557,2023-2024-T2,2
pjxyqwbj560,2023-2024-T2,2
pjxyqwbj563,2023-2024-T2,2
pjxyqwbj564,2023-2024-T2,1
pjxyqwbj566,2023-2024-T2,2
pjxyqwbj569,2023-2024-T2,2
pjxyqwbj570,2023-2024-T2,2
pjxyqwbj574,2023-2024-T2,2
pjxyqwbj577,2023-2024-T2,2
pjxyqwbj582,2023-2024-T2,2
pjxyqwbj584,2023-2024-T2,2
pjxyqwbj585,2023-2024-T2,2
pjxyqwbj588,2023-2024-T2,2
pjxyqwbj589,2023-2024-T2,2
pjxyqwbj590,2023-2024-T2,2
pjxyqwbj591,2023-2024-T2,1
pjxyqwbj592,2023-2024-T2,2
pjxyqwbj594,2023-2024-T2,2
pjxyqwbj598,2023-2024-T2,2
pjxyqwbj602,2023-2024-T2,2
pjxyqwbj604,2023-2024-T2,2
pjxyqwbj605,2023-2024-T2,2
pjxyqwbj608,2023-2024-T2,2
pjxyqwbj611,2023-2024-T2,2
pjxyqwbj613,2023-2024-T2,2
pjxyqwbj615,2023-2024-T2,2
pjxyqwbj616,2023-2024-T2,2
pjxyqwbj617,2023-2024-T2,2
pjxyqwbj621,2023-2024-T2,2
pjxyqwbj622,2023-2024-T2,2
pjxyqwbj624,2023-2024-T2,2
pjxyqwbj625,2023-2024-T2,2
pjxyqwbj627,2023-2024-T2,2
pjxyqwbj628,2023-2024-T2,2
pjxyqwbj630,2023-2024-T2,2
pjxyqwbj631,2023-2024-T2,2
pjxyqwbj632,2023-2024-T2,2
pjxyqwbj634,2023-2024-T2,2
pjxyqwbj636,2023-2024-T2,2
pjxyqwbj640,2023-2024-T2,2
pjxyqwbj642,2023-2024-T2,2
pjxyqwbj646,2023-2024-T2,2
pjxyqwbj648,2023-2024-T2,2
pjxyqwbj651,2023-2024-T2,2
pjxyqwbj656,2023-2024-T2,2
pjxyqwbj658,2023-2024-T2,2
pjxyqwbj659,2023-2024-T2,1
pjxyqwbj660,2023-2024-T2,2
pjxyqwbj662,2023-2024-T2,2
pjxyqwbj663,2023-2024-T2,2
pjxyqwbj664,2023-2024-T2,2
pjxyqwbj665,2023-2024-T2,2
pjxyqwbj669,2023-2024-T2,2
pjxyqwbj671,2023-2024-T2,2
pjxyqwbj673,2023-2024-T2,2
pjxyqwbj674,2023-2024-T2,2
pjxyqwbj677,2023-2024-T2,2
pjxyqwbj678,2023-2024-T2,2
pjxyqwbj685,2023-2024-T2,2
pjxyqwbj687,2023-2024-T2,2
pjxyqwbj688,2023-2024-T2,2
pjxyqwbj691,2023-2024-T2,2
pjxyqwbj692,2023-2024-T2,1
pjxyqwbj695,2023-2024-T2,2
pjxyqwbj697,2023-2024-T2,2
pjxyqwbj698,2023-2024-T2,2
pjxyqwbj699,2023-2024-T2,2
pjxyqwbj701,2023-2024-T2,1
pjxyqwbj706,2023-2024-T2,2
pjxyqwbj709,2023-2024-T2,2
pjxyqwbj710,2023-2024-T2,2
pjxyqwbj713,2023-2024-T2,2
pjxyqwbj718,2023-2024-T2,2
pjxyqwbj726,2023-2024-T2,2
pjxyqwbj727,2023-2024-T2,2
pjxyqwbj728,2023-2024-T2,2
pjxyqwbj732,2023-2024-T2,2
pjxyqwbj733,2023-2024-T2,2
pjxyqwbj734,2023-2024-T2,2
pjxyqwbj737,2023-2024-T2,2
pjxyqwbj739,2023-2024-T2,2
pjxyqwbj741,2023-2024-T2,2
pjxyqwbj742,2023-2024-T2,2
pjxyqwbj744,2023-2024-T2,2
pjxyqwbj748,2023-2024-T2,2
pjxyqwbj754,2023-2024-T2,2
pjxyqwbj755,2023-2024-T2,2
pjxyqwbj758,2023-2024-T2,2
pjxyqwbj760,2023-2024-T2,2
pjxyqwbj763,2023-2024-T2,2
pjxyqwbj764,2023-2024-T2,2
pjxyqwbj769,2023-2024-T2,2
pjxyqwbj772,2023-2024-T2,2
pjxyqwbj773,2023-2024-T2,2
pjxyqwbj775,2023-2024-T2,2
pjxyqwbj776,2023-2024-T2,2
pjxyqwbj777,2023-2024-T2,2
pjxyqwbj780,2023-2024-T2,2
pjxyqwbj782,2023-2024-T2,2
pjxyqwbj785,2023-2024-T2,2
pjxyqwbj787,2023-2024-T2,2
pjxyqwbj788,2023-2024-T2,2
pjxyqwbj789,2023-2024-T2,2
pjxyqwbj790,2023-2024-T2,2
pjxyqwbj791,2023-2024-T2,2
pjxyqwbj793,2023-2024-T2,2
pjxyqwbj796,2023-2024-T2,2
pjxyqwbj797,2023-2024-T2,2
pjxyqwbj799,2023-2024-T2,2
pjxyqwbj802,2023-2024-T2,2
pjxyqwbj803,2023-2024-T2,2
pjxyqwbj807,2023-2024-T2,2
pjxyqwbj808,2023-2024-T2,2
pjxyqwbj809,2023-2024-T2,2
pjxyqwbj811,2023-2024-T2,2
pjxyqwbj820,2023-2024-T2,2
pjxyqwbj821,2023-2024-T2,2
pjxyqwbj822,2023-2024-T2,2
pjxyqwbj825,2023-2024-T2,1
pjxyqwbj828,2023-2024-T2,2
pjxyqwbj830,2023-2024-T2,2
pjxyqwbj833,2023-2024-T2,2
pjxyqwbj834,2023-2024-T2,2
pjxyqwbj836,2023-2024-T2,2
pjxyqwbj837,2023-2024-T2,2
pjxyqwbj838,2023-2024-T2,2
pjxyqwbj839,2023-2024-T2,2
pjxyqwbj841,2023-2024-T2,2
pjxyqwbj842,2023-2024-T2,2
pjxyqwbj844,2023-2024-T2,2
pjxyqwbj847,2023-2024-T2,2
pjxyqwbj849,2023-2024-T2,2
pjxyqwbj850,2023-2024-T2,2
pjxyqwbj852,2023-2024-T2,2
pjxyqwbj853,2023-2024-T2,2
pjxyqwbj856,2023-2024-T2,2
pjxyqwbj857,2023-2024-T2,2
pjxyqwbj859,2023-2024-T2,2
pjxyqwbj864,2023-2024-T2,2
pjxyqwbj865,2023-2024-T2,2
pjxyqwbj867,2023-2024-T2,2
pjxyqwbj868,2023-2024-T2,2
pjxyqwbj869,2023-2024-T2,2
pjxyqwbj870,2023-2024-T2,2
pjxyqwbj871,2023-2024-T2,2
pjxyqwbj872,2023-2024-T2,2
pjxyqwbj873,2023-2024-T2,2
pjxyqwbj876,2023-2024-T2,2
pjxyqwbj877,2023-2024-T2,2
pjxyqwbj883,2023-2024-T2,2
pjxyqwbj884,2023-2024-T2,2
pjxyqwbj885,2023-2024-T2,2
pjxyqwbj886,2023-2024-T2,2
pjxyqwbj888,2023-2024-T2,1
pjxyqwbj889,2023-2024-T2,2
pjxyqwbj890,2023-2024-T2,2
pjxyqwbj895,2023-2024-T2,2
pjxyqwbj896,2023-2024-T2,2
pjxyqwbj897,2023-2024-T2,2
pjxyqwbj902,2023-2024-T2,2
pjxyqwbj903,2023-2024-T2,2
pjxyqwbj904,2023-2024-T2,2
pjxyqwbj905,2023-2024-T2,2
pjxyqwbj907,2023-2024-T2,2
pjxyqwbj910,2023-2024-T2,2
pjxyqwbj912,2023-2024-T2,2
pjxyqwbj913,2023-2024-T2,1
pjxyqwbj914,2023-2024-T2,2
pjxyqwbj917,2023-2024-T2,2
pjxyqwbj922,2023-2024-T2,2
pjxyqwbj923,2023-2024-T2,2
pjxyqwbj924,2023-2024-T2,2
pjxyqwbj925,2023-2024-T2,2
pjxyqwbj926,2023-2024-T2,2
pjxyqwbj927,2023-2024-T2,2
pjxyqwbj928,2023-2024-T2,2
pjxyqwbj929,2023-2024-T2,2
pjxyqwbj930,2023-2024-T2,2
pjxyqwbj932,2023-2024-T2,2
pjxyqwbj933,2023-2024-T2,2
pjxyqwbj935,2023-2024-T2,2
pjxyqwbj936,2023-2024-T2,2
pjxyqwbj937,2023-2024-T2,2
pjxyqwbj939,2023-2024-T2,2
pjxyqwbj940,2023-2024-T2,2
pjxyqwbj941,2023-2024-T2,2
pjxyqwbj944,2023-2024-T2,2
pjxyqwbj945,2023-2024-T2,2
pjxyqwbj946,2023-2024-T2,2
pjxyqwbj947,2023-2024-T2,2
pjxyqwbj949,2023-2024-T2,2
pjxyqwbj950,2023-2024-T2,2
pjxyqwbj955,2023-2024-T2,2
pjxyqwbj958,2023-2024-T2,2
pjxyqwbj961,2023-2024-T2,2
pjxyqwbj965,2023-2024-T2,2
pjxyqwbj966,2023-2024-T2,2
pjxyqwbj967,2023-2024-T2,2
pjxyqwbj971,2023-2024-T2,2
pjxyqwbj977,2023-2024-T2,2
pjxyqwbj979,2023-2024-T2,2
pjxyqwbj985,2023-2024-T2,2
pjxyqwbj986,2023-2024-T2,2
pjxyqwbj988,2023-2024-T2,2
pjxyqwbj989,2023-2024-T2,2
pjxyqwbj991,2023-2024-T2,2
pjxyqwbj993,2023-2024-T2,2
pjxyqwbj998,2023-2024-T2,2
pjxyqwbk504,2023-2024-T2,2
pjxyqwbk505,2023-2024-T2,2
pjxyqwbk509,2023-2024-T2,2
pjxyqwbk510,2023-2024-T2,2
pjxyqwbk511,2023-2024-T2,2
pjxyqwbk513,2023-2024-T2,2
pjxyqwbk514,2023-2024-T2,2
pjxyqwbk519,2023-2024-T2,2
pjxyqwbk520,2023-2024-T2,2
pjxyqwbk521,2023-2024-T2,2
pjxyqwbk523,2023-2024-T2,2
pjxyqwbk527,2023-2024-T2,2
pjxyqwbk529,2023-2024-T2,2
pjxyqwbk531,2023-2024-T2,2
pjxyqwbk534,2023-2024-T2,2
pjxyqwbk536,2023-2024-T2,2
pjxyqwbk537,2023-2024-T2,3
pjxyqwbk538,2023-2024-T2,2
pjxyqwbk540,2023-2024-T2,2
pjxyqwbk541,2023-2024-T2,2
pjxyqwbk542,2023-2024-T2,2
pjxyqwbk543,2023-2024-T2,2
pjxyqwbk544,2023-2024-T2,2
pjxyqwbk547,2023-2024-T2,2
pjxyqwbk548,2023-2024-T2,2
pjxyqwbk549,2023-2024-T2,2
pjxyqwbk551,2023-2024-T2,1
pjxyqwbk559,2023-2024-T2,2
pjxyqwbk562,2023-2024-T2,2
pjxyqwbk572,2023-2024-T2,2
pjxyqwbk575,2023-2024-T2,2
pjxyqwbk577,2023-2024-T2,2
pjxyqwbk578,2023-2024-T2,2
pjxyqwbk581,2023-2024-T2,2
pjxyqwbk583,2023-2024-T2,2
pjxyqwbk584,2023-2024-T2,2
pjxyqwbk585,2023-2024-T2,2
pjxyqwbk592,2023-2024-T2,2
pjxyqwbk594,2023-2024-T2,2
pjxyqwbk595,2023-2024-T2,2
pjxyqwbk601,2023-2024-T2,2
pjxyqwbk603,2023-2024-T2,2
pjxyqwbk604,2023-2024-T2,2
pjxyqwbk605,2023-2024-T2,2
pjxyqwbk607,2023-2024-T2,2
pjxyqwbk608,2023-2024-T2,2
pjxyqwbk615,2023-2024-T2,2
pjxyqwbk617,2023-2024-T2,2
pjxyqwbk618,2023-2024-T2,2
pjxyqwbk620,2023-2024-T2,2
pjxyqwbk621,2023-2024-T2,2
pjxyqwbk622,2023-2024-T2,2
pjxyqwbk623,2023-2024-T2,2
pjxyqwbk624,2023-2024-T2,2
pjxyqwbk631,2023-2024-T2,2
pjxyqwbk632,2023-2024-T2,2
pjxyqwbk636,2023-2024-T2,2
pjxyqwbk638,2023-2024-T2,2
pjxyqwbk642,2023-2024-T2,2
pjxyqwbk644,2023-2024-T2,2
pjxyqwbk646,2023-2024-T2,2
pjxyqwbk647,2023-2024-T2,2
pjxyqwbk650,2023-2024-T2,2
pjxyqwbk652,2023-2024-T2,1
pjxyqwbk653,2023-2024-T2,2
pjxyqwbk656,2023-2024-T2,2
pjxyqwbk661,2023-2024-T2,2
pjxyqwbk662,2023-2024-T2,2
pjxyqwbk664,2023-2024-T2,2
pjxyqwbk665,2023-2024-T2,2
pjxyqwbk666,2023-2024-T2,2
pjxyqwbk668,2023-2024-T2,2
pjxyqwbk671,2023-2024-T2,2
pjxyqwbk673,2023-2024-T2,2
pjxyqwbk675,2023-2024-T2,2
pjxyqwbk678,2023-2024-T2,2
pjxyqwbk679,2023-2024-T2,2
pjxyqwbk686,2023-2024-T2,1
pjxyqwbk694,2023-2024-T2,2
pjxyqwbk697,2023-2024-T2,2
pjxyqwbk698,2023-2024-T2,2
pjxyqwbk700,2023-2024-T2,2
pjxyqwbk701,2023-2024-T2,2
pjxyqwbk706,2023-2024-T2,2
pjxyqwbk708,2023-2024-T2,2
pjxyqwbk710,2023-2024-T2,2
pjxyqwbk713,2023-2024-T2,2
pjxyqwbk716,2023-2024-T2,2
pjxyqwbk717,2023-2024-T2,2
pjxyqwbk720,2023-2024-T2,2
pjxyqwbk721,2023-2024-T2,2
pjxyqwbk724,2023-2024-T2,2
pjxyqwbk727,2023-2024-T2,2
pjxyqwbk728,2023-2024-T2,2
pjxyqwbk729,2023-2024-T2,2
pjxyqwbk731,2023-2024-T2,2
pjxyqwbk734,2023-2024-T2,2
pjxyqwbk735,2023-2024-T2,2
pjxyqwbk736,2023-2024-T2,3
pjxyqwbk740,2023-2024-T2,2
pjxyqwbk741,2023-2024-T2,2
pjxyqwbk745,2023-2024-T2,2
pjxyqwbk746,2023-2024-T2,2
pjxyqwbk747,2023-2024-T2,2
pjxyqwbk749,2023-2024-T2,2
pjxyqwbk754,2023-2024-T2,2
pjxyqwbk755,2023-2024-T2,2
pjxyqwbk756,2023-2024-T2,2
pjxyqwbk760,2023-2024-T2,2
pjxyqwbk761,2023-2024-T2,2
pjxyqwbk762,2023-2024-T2,2
pjxyqwbk764,2023-2024-T2,2
pjxyqwbk767,2023-2024-T2,2
pjxyqwbk769,2023-2024-T2,2
pjxyqwbk770,2023-2024-T2,2
pjxyqwbk772,2023-2024-T2,2
pjxyqwbk775,2023-2024-T2,2
pjxyqwbk777,2023-2024-T2,1
pjxyqwbk779,2023-2024-T2,2
pjxyqwbk781,2023-2024-T2,2
pjxyqwbk782,2023-2024-T2,2
pjxyqwbk787,2023-2024-T2,2
pjxyqwbk788,2023-2024-T2,2
pjxyqwbk791,2023-2024-T2,2
pjxyqwbk792,2023-2024-T2,2
pjxyqwbk793,2023-2024-T2,2
pjxyqwbk795,2023-2024-T2,2
pjxyqwbk796,2023-2024-T2,2
pjxyqwbk799,2023-2024-T2,2
pjxyqwbk802,2023-2024-T2,2
pjxyqwbk804,2023-2024-T2,2
pjxyqwbk806,2023-2024-T2,2
pjxyqwbk807,2023-2024-T2,2
pjxyqwbk808,2023-2024-T2,2
pjxyqwbk810,2023-2024-T2,2
pjxyqwbk812,2023-2024-T2,2
pjxyqwbk813,2023-2024-T2,2
pjxyqwbk814,2023-2024-T2,2
pjxyqwbk815,2023-2024-T2,2
pjxyqwbk818,2023-2024-T2,2
pjxyqwbk824,2023-2024-T2,2
pjxyqwbk826,2023-2024-T2,2
pjxyqwbk828,2023-2024-T2,2
pjxyqwbk829,2023-2024-T2,2
pjxyqwbk830,2023-2024-T2,2
pjxyqwbk831,2023-2024-T2,2
pjxyqwbk834,2023-2024-T2,2
pjxyqwbk835,2023-2024-T2,1
pjxyqwbk838,2023-2024-T2,2
pjxyqwbk839,2023-2024-T2,2
pjxyqwbk844,2023-2024-T2,2
pjxyqwbk845,2023-2024-T2,2
pjxyqwbk855,2023-2024-T2,2
pjxyqwbk856,2023-2024-T2,2
pjxyqwbk859,2023-2024-T2,2
pjxyqwbk862,2023-2024-T2,2
pjxyqwbk864,2023-2024-T2,2
pjxyqwbk865,2023-2024-T2,2
pjxyqwbk866,2023-2024-T2,2
pjxyqwbk868,2023-2024-T2,2
pjxyqwbk869,2023-2024-T2,2
pjxyqwbk870,2023-2024-T2,2
pjxyqwbk871,2023-2024-T2,2
pjxyqwbk872,2023-2024-T2,2
pjxyqwbk879,2023-2024-T2,2
pjxyqwbk884,2023-2024-T2,2
pjxyqwbk885,2023-2024-T2,2
pjxyqwbk889,2023-2024-T2,2
pjxyqwbk893,2023-2024-T2,2
pjxyqwbk895,2023-2024-T2,2
pjxyqwbk896,2023-2024-T2,2
pjxyqwbk899,2023-2024-T2,2
pjxyqwbk900,2023-2024-T2,2
pjxyqwbk901,2023-2024-T2,2
pjxyqwbk902,2023-2024-T2,2
pjxyqwbk907,2023-2024-T2,2
pjxyqwbk910,2023-2024-T2,2
pjxyqwbk919,2023-2024-T2,2
pjxyqwbk920,2023-2024-T2,1
pjxyqwbk922,2023-2024-T2,2
pjxyqwbk923,2023-2024-T2,2
pjxyqwbk925,2023-2024-T2,2
pjxyqwbk928,2023-2024-T2,2
pjxyqwbk931,2023-2024-T2,2
pjxyqwbk935,2023-2024-T2,2
pjxyqwbk942,2023-2024-T2,2
pjxyqwbk943,2023-2024-T2,2
pjxyqwbk949,2023-2024-T2,2
pjxyqwbk951,2023-2024-T2,2
pjxyqwbk953,2023-2024-T2,2
pjxyqwbk954,2023-2024-T2,2
pjxyqwbk955,2023-2024-T2,2
pjxyqwbk956,2023-2024-T2,2
pjxyqwbk962,2023-2024-T2,2
pjxyqwbk964,2023-2024-T2,2
pjxyqwbk966,2023-2024-T2,2
pjxyqwbk967,2023-2024-T2,2
pjxyqwbk971,2023-2024-T2,2
pjxyqwbk972,2023-2024-T2,2
pjxyqwbk991,2023-2024-T2,2
pjxyqwbk993,2023-2024-T2,2
pjxyqwbk996,2023-2024-T2,2
pjxyqwbk999,2023-2024-T2,2
pjxyqxbj001,2023-2024-T2,2
pjxyqxbj002,2023-2024-T2,2
pjxyqxbj006,2023-2024-T2,2
pjxyqxbj007,2023-2024-T2,2
pjxyqxbj008,2023-2024-T2,2
pjxyqxbj012,2023-2024-T2,2
pjxyqxbj015,2023-2024-T2,2
pjxyqxbj018,2023-2024-T2,2
pjxyqxbj021,2023-2024-T2,2
pjxyqxbj023,2023-2024-T2,2
pjxyqxbj024,2023-2024-T2,2
pjxyqxbj027,2023-2024-T2,2
pjxyqxbj029,2023-2024-T2,2
pjxyqxbj031,2023-2024-T2,2
pjxyqxbj032,2023-2024-T2,2
pjxyqxbj034,2023-2024-T2,2
pjxyqxbj035,2023-2024-T2,2
pjxyqxbj038,2023-2024-T2,2
pjxyqxbj039,2023-2024-T2,2
pjxyqxbj040,2023-2024-T2,2
pjxyqxbj043,2023-2024-T2,2
pjxyqxbj044,2023-2024-T2,2
pjxyqxbj046,2023-2024-T2,2
pjxyqxbj048,2023-2024-T2,2
pjxyqxbj049,2023-2024-T2,2
pjxyqxbj051,2023-2024-T2,2
pjxyqxbj052,2023-2024-T2,2
pjxyqxbj054,2023-2024-T2,2
pjxyqxbj058,2023-2024-T2,2
pjxyqxbj060,2023-2024-T2,2
